timestamp,can_id,data
"2025-08-27T13-59-23.445+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.452+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.460+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x31"
"2025-08-27T13-59-23.472+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.479+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.487+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-23.493+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.501+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.508+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-23.515+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.523+05:30","0x49","0x01 0x00 0x00 0x08 0x08 0x00 0x40 0xF0"
"2025-08-27T13-59-23.530+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.537+05:30","0x3C2","0x7F 0xFF 0xFF 0xFB 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.544+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-23.551+05:30","0x42","0x00 0x10 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.559+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x32"
"2025-08-27T13-59-23.566+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.573+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.580+05:30","0x3C2","0x7F 0xFF 0xFF 0xF6 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.587+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.595+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.602+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.609+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.619+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.627+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-23.633+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.641+05:30","0x3C2","0x7F 0xFF 0xFF 0xFA 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.648+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-23.655+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-23.663+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x33"
"2025-08-27T13-59-23.670+05:30","0x111","0x08 0x00 0x00 0x00 0x22 0x00 0x00 0x00"
"2025-08-27T13-59-23.677+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.684+05:30","0x3C2","0x7F 0xFF 0xFD 0xFC 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.691+05:30","0x39D","0x5B 0x0D 0xAE 0x00"
"2025-08-27T13-59-23.699+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.707+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.713+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.721+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.728+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-23.735+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.743+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.750+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.757+05:30","0x42","0x00 0x10 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.764+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.771+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.779+05:30","0x49","0x05 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.786+05:30","0x3C2","0x7F 0xFF 0xF8 0x90 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.792+05:30","0x3C2","0x7F 0xFF 0xF8 0xE1 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.800+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.808+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-23.815+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.822+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.829+05:30","0x49","0x0A 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.836+05:30","0x3C2","0x7F 0xFF 0xF9 0xA6 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.844+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-23.851+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.858+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.865+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.872+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.879+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.887+05:30","0x3C2","0x7F 0xFF 0xFA 0x48 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.894+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.901+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x00 0x00"
"2025-08-27T13-59-23.908+05:30","0x3C2","0x7F 0xFF 0xFA 0x6D 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.916+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.923+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.930+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.937+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.944+05:30","0x3C2","0x7F 0xFF 0xFA 0xCB 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-23.952+05:30","0x39D","0x52 0x04 0xAE 0x00"
"2025-08-27T13-59-23.959+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-23.966+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-23.978+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-23.985+05:30","0x240","0x03 0x00 0x89 0x03 0x4A 0x00 0x82 0x36"
"2025-08-27T13-59-23.992+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-24.000+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.007+05:30","0x3C2","0x7F 0xFF 0xFB 0x02 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.014+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.021+05:30","0x3C2","0x7F 0xFF 0xFB 0x10 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.028+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.035+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.043+05:30","0x3C2","0x7F 0xFF 0xFB 0x1D 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.051+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-24.057+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.065+05:30","0x3C2","0x7F 0xFF 0xFB 0x36 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.072+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.080+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.088+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-24.095+05:30","0x26","0x4E 0x52 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.102+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.109+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.116+05:30","0x39D","0x56 0x08 0xAE 0x00"
"2025-08-27T13-59-24.127+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.135+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.141+05:30","0x32","0x00 0x00 0x02 0xF8 0x0C 0xFA 0x0C 0x1D"
"2025-08-27T13-59-24.149+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-24.156+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.163+05:30","0x39D","0x57 0x09 0xAE 0x00"
"2025-08-27T13-59-24.171+05:30","0x3C2","0x7F 0xFF 0xFB 0x89 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.178+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.185+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-24.192+05:30","0x240","0x03 0x00 0x89 0x03 0x4A 0x00 0x82 0x38"
"2025-08-27T13-59-24.200+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.207+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.215+05:30","0x3C2","0x7F 0xFF 0xFB 0xB3 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.222+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-24.230+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.237+05:30","0x63B","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.244+05:30","0x3C2","0x7F 0xFF 0xFB 0xC8 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.252+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.259+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.266+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.273+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.281+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.289+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x00 0x00"
"2025-08-27T13-59-24.296+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.303+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.310+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.317+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.325+05:30","0x43","0x00 0x01 0xFD 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.332+05:30","0x39D","0x52 0x04 0xAE 0x00"
"2025-08-27T13-59-24.339+05:30","0x111","0x08 0x00 0x00 0x00 0x22 0x00 0x00 0x00"
"2025-08-27T13-59-24.346+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.353+05:30","0x3C2","0x7F 0xFF 0xFC 0x33 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.360+05:30","0x3C2","0x7F 0xFF 0xFC 0x44 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.368+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.376+05:30","0x42","0x00 0x10 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.383+05:30","0x26","0x4E 0x52 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.390+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.397+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.405+05:30","0x3C2","0x7F 0xFF 0xFC 0x51 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.412+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.419+05:30","0xA2","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.426+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-24.433+05:30","0x26","0x4E 0x52 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.440+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.448+05:30","0x41","0x02 0x01 0x46 0x01 0xE3 0x00 0xB1 0x00"
"2025-08-27T13-59-24.455+05:30","0x3C2","0x7F 0xFF 0xFC 0x5F 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.462+05:30","0x3C2","0x7F 0xFF 0xFC 0x5C 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.470+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.483+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.490+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.498+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.505+05:30","0x49","0x00 0x60 0x00 0x01 0xFF 0x03 0xFF 0x7F"
"2025-08-27T13-59-24.512+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.520+05:30","0x240","0x03 0x00 0x89 0x1F 0x4A 0x00 0x82 0x3E"
"2025-08-27T13-59-24.527+05:30","0x49","0x04 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.535+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.542+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.549+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.556+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.564+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.571+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.579+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.586+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.593+05:30","0x49","0x10 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.601+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.608+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.615+05:30","0x3C2","0x7F 0xFF 0xFB 0x7A 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.626+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.633+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.640+05:30","0x49","0x03 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.648+05:30","0x43","0x00 0x01 0xFD 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.656+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.663+05:30","0x32","0x01 0x00 0x00 0x00 0x82 0x00 0x74 0x0C"
"2025-08-27T13-59-24.670+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-24.677+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.684+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.692+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-24.699+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.707+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-24.713+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.721+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.729+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.736+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.743+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.750+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.757+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.764+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.772+05:30","0x42","0x00 0x10 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.779+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.786+05:30","0x3C2","0x7F 0xFF 0xFC 0x84 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.793+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.801+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-24.808+05:30","0x3C2","0x7F 0xFF 0xFC 0x7E 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.815+05:30","0x3C2","0x7F 0xFF 0xFC 0x81 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.822+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-24.829+05:30","0x3C2","0x7F 0xFF 0xFC 0x76 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.836+05:30","0x18F","0x00 0xFF 0xF8 0x00 0x00 0x00 0x1F 0x00"
"2025-08-27T13-59-24.843+05:30","0x49","0x13 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.851+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x44"
"2025-08-27T13-59-24.857+05:30","0x49","0x01 0x00 0x00 0x0C 0x08 0x00 0x40 0xF0"
"2025-08-27T13-59-24.864+05:30","0x3C2","0x7F 0xFF 0xFC 0x92 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.875+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.882+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.889+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.897+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.904+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.911+05:30","0x43","0x00 0x01 0xFD 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.918+05:30","0x3C2","0x7F 0xFF 0xFC 0x88 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.925+05:30","0x22F","0x27 0x00 0x07"
"2025-08-27T13-59-24.932+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.939+05:30","0x39D","0x02 0x0A 0x4E 0x0A"
"2025-08-27T13-59-24.947+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x45"
"2025-08-27T13-59-24.953+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-24.960+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x00 0x00"
"2025-08-27T13-59-24.968+05:30","0x3C2","0x7F 0xFF 0xFC 0x74 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-24.975+05:30","0x21","0x00 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-24.987+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-24.994+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.001+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-25.009+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.016+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-25.023+05:30","0x39D","0xF4 0x0C 0x3E 0x0A"
"2025-08-27T13-59-25.031+05:30","0x3C2","0x7F 0xFF 0xFC 0xA2 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-25.038+05:30","0x3C2","0x7F 0xFF 0xFC 0xA4 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-25.045+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x46"
"2025-08-27T13-59-25.052+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.060+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.067+05:30","0x3C2","0x7F 0xFF 0xFC 0x8B 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-25.074+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.081+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-25.088+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.095+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-25.103+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.110+05:30","0x23","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-25.117+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-25.124+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-25.132+05:30","0x26","0x4E 0x20 0x0C 0x74 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-25.139+05:30","0x3C2","0x7F 0xFF 0xFC 0x69 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-25.146+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x47"
"2025-08-27T13-59-25.153+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-25.161+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
